Line;KM;Stop name;Befestigung text;Befestigung Auswahl;Type of display;Mounted on;Lighting;Second hand;EIGENTuMER;ANTEIL EIGENTUM;EIGENTuMER GRUPPE;IH-EA;IH-TC;FID;Geopos
930;0.007;Chur;Haengend;Haengend;Beidseitig;Mast 523;ja;ja;Migration ausstehend;100;unbekannt;Ost > St. Gallen & Sargans;Ost > St. Gallen & Sargans;38858977;46.852926550455045,9.528885254903289
100;0.08;Lausanne;Suspendu;Haengend;Einseitig;Gebaeude;ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38853410;46.51696082641167,6.6302123801244095
100;0.112;Lausanne;Fixe sous  la marquise;Haengend;Beidseitig;Dach_BE Marquise quai 3;ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38858210;46.51639088546953,6.630459363277652
100;2.509;Pully;Lateralement;Seitlich;Beidseitig;Dach_BE Marquise Quais;ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38853245;46.51084151623545,6.6594786139048905
100;18.394;Vevey;Suspendu;Haengend;Beidseitig;Dach_BE Marquise BV quai 1;ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38857972;46.46304421624644,6.843426580737725
100;23.07;Clarens;Suspendu;Haengend;Beidseitig;Dach_BE Marquise BV quai 1;ja;ja;Migration ausstehend;100;unbekannt;West > St-Maurice;West > St-Maurice;38850145;46.44283097691971,6.895471048219484
100;27.09;Veytaux-Chillon;Lateral;Seitlich;Beidseitig;Gebaeude;ja;ja;SBB Infrastruktur;100;SBB;West > St-Maurice;West > St-Maurice;196046718;46.41762430079641,6.927855107883046
100;47.561;Bex;Suspendu;Haengend;Beidseitig;Dach_BE Marquise de BV;ja;ja;Migration ausstehend;100;unbekannt;West > St-Maurice;West > St-Maurice;38850220;46.251453008240794,7.000652269398783
100;57.868;Evionnaz;Suspendu;Haengend;Beidseitig;Dach_BE Marquise quai 1;ja;ja;Migration ausstehend;100;unbekannt;West > St-Maurice;West > St-Maurice;38859293;46.16914179266094,7.025563017924839
100;66.495;Martigny;Suspendu;Haengend;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;West > St-Maurice;West > St-Maurice;38850157;46.10603131355784,7.079126543292026
100;70.858;Charrat-Fully;Suspendu;Haengend;Beidseitig;;ja;ja;SBB Infrastruktur;100;SBB;West > St-Maurice;West > St-Maurice;131825380;46.126819217154285,7.12644596411984
100;79.572;Riddes;Suspendu;Haengend;Beidseitig;Dach_BE Marquise quai 1 (BV);ja;ja;Migration ausstehend;100;unbekannt;West > St-Maurice;West > St-Maurice;38849724;46.1725457644097,7.2178494644526126
100;92.413;Sion;Suspendu;Haengend;Beidseitig;Dach_BE Marquise BV quai 1;ja;ja;Migration ausstehend;100;unbekannt;West > St-Maurice;West > St-Maurice;38854153;46.227457348745965,7.3589830792785556
100;117.667;Leuk;Seitlich;Seitlich;Beidseitig;Dach_BE Aussenperrondach 1;ja;ja;Migration ausstehend;100;unbekannt;West > Brig;West > Brig;38859313;46.311618715493736,7.644578448533533
100;136.616;Visp;Haengend;Haengend;Einseitig;Dach_BE Perrondach 6/7;nein;nein;SBB Infrastruktur;100;SBB;West > Brig;West > Brig;226843454;46.2941830081299,7.880910197879692
100;136.778;Visp;Suspendu;Haengend;Beidseitig;Dach_BE Perrondach 4/5;ja;ja;SBB Infrastruktur;100;SBB;West > Brig;West > Brig;120404716;46.294049906470384,7.88300771086635
107;145.532;Brig;Haengend;Haengend;Beidseitig;Dach_BE Aussenperrondach;ja;ja;Migration ausstehend;100;unbekannt;West > Brig;West > Brig;38854459;46.31980157328141,7.987866752948056
107;145.695;Brig;Haengend;Haengend;Beidseitig;Dach_BE Perrond. Perron 8/9;ja;ja;Migration ausstehend;100;unbekannt;West > Brig;West > Brig;38854468;46.32000680715285,7.9899285923663745
131;7.91;Collombey;Suspendu;Haengend;Beidseitig;Dach_BE Marquise RV 05;ja;ja;Migration ausstehend;100;unbekannt;West > St-Maurice;West > St-Maurice;38855425;46.27122773724726,6.948736064193323
131;16.207;Vouvry;Suspendu;Haengend;Beidseitig;Dach_BE Marquise RV 05;ja;ja;Migration ausstehend;100;unbekannt;West > St-Maurice;West > St-Maurice;38855415;46.336995932175356,6.8979652699621266
140;8.825;Visp MGB-bvz;;UNBEKANNT;;Dach_BE Perrondach 2/3;ja;nein;Migration ausstehend;100;unbekannt;West > Brig;West > Brig;38859909;46.29388244011389,7.882372031313533
140;8.868;Visp MGB-bvz;;UNBEKANNT;;Gebaeude;ja;nein;Migration ausstehend;100;unbekannt;West > Brig;West > Brig;38859923;46.29380548000797,7.881797593007626
140;8.877;Visp MGB-bvz;;UNBEKANNT;;Dach_BE Perrondach 2/3;ja;nein;Migration ausstehend;100;unbekannt;West > Brig;West > Brig;38860374;46.29391865308766,7.881687816028915
140;8.909;Visp MGB-bvz;;UNBEKANNT;;Dach_BE Perrondach 2/3;ja;nein;Migration ausstehend;100;unbekannt;West > Brig;West > Brig;38860407;46.2939469960522,7.8812833046593305
150;0.003;Lausanne;Fixe sur poutre MSH 200x100;ANDERE;Beidseitig;Dach_BE Marquise de halle;ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38852124;46.51672777008955,6.629028678977471
150;0.086;Lausanne;Fixe sous marquise;Haengend;Beidseitig;Dach_BE Marquise quai 5;ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38853369;46.51650793692242,6.627822649255494
150;0.101;Lausanne;Suspendu;Haengend;;;ja;ja;SBB Infrastruktur;100;SBB;West > Lausanne;West > Lausanne;253673121;46.51665198521278,6.627659472967686
150;0.103;Lausanne;Fixe sur console;ANDERE;Beidseitig;Dach_BE Marquise de halle;ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38860959;46.51681334803389,6.627707301416967
150;2.353;Prilly-Malley;lateral;Seitlich;Beidseitig;Dach_BE Marquise quai 3;ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;64939593;46.52681747963045,6.602734335958246
150;2.353;Prilly-Malley;lateral;Seitlich;Beidseitig;Dach_BE Marquise quai 2/3;ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;64939601;46.52670817385008,6.602655776973663
150;4.616;Renens VD;Suspendu;Haengend;Beidseitig;Dach_BE 2/3;ja;ja;SBB Konzern;100;SBB;West > Lausanne;West > Lausanne;264374244;46.537776785535385,6.578016690043072
150;12.517;Morges;Suspendu;Haengend;Beidseitig;Dach_BE Maarquise quai 2;ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38851763;46.511145082263575,6.493679018102082
150;16.92;St-Prex;Suspendu;Haengend;Beidseitig;Dach_BE Marquise Quai 1 (BV);ja;ja;Migration ausstehend;100;unbekannt;West > Geneve;West > Geneve;38850627;46.482282666698445,6.455833408409891
150;48.235;Tannay;Lateralement;Seitlich;Beidseitig;Mast 3;ja;ja;Migration ausstehend;100;unbekannt;West > Geneve;West > Geneve;38859026;46.3075375726763,6.181079337386131
150;49.63;Mies;Suspendu;Haengend;Beidseitig;Dach_BE Marquise de quai;ja;ja;SBB Infrastruktur;100;SBB;West > Geneve;West > Geneve;225004781;46.29874520348477,6.168164582021584
150;51.152;Pont-Ceard;Suspendu;Haengend;;;;;SBB Infrastruktur;100;SBB;West > Geneve;West > Geneve;277791146;46.28658617680045,6.16282447650263
150;51.941;Versoix;Suspendu;Haengend;Beidseitig;Dach_BE Marquise quai 2;ja;ja;Migration ausstehend;100;unbekannt;West > Geneve;West > Geneve;38857387;46.27977711474937,6.1654675999800785
150;60.117;Geneve;Suspendu;Haengend;Beidseitig;Dach_BE Quai 3;ja;ja;Migration ausstehend;100;unbekannt;West > Geneve;West > Geneve;38850993;46.21140050526567,6.143255969129821
150;60.199;Geneve;Suspendu;Haengend;Beidseitig;Dach_BE Quai 2;ja;ja;Migration ausstehend;100;unbekannt;West > Geneve;West > Geneve;38850981;46.21075410829495,6.142755160537869
150;65.993;Geneve-Aeroport;Lateralement;Seitlich;Einseitig;Gebaeude;ja;ja;Migration ausstehend;100;unbekannt;West > Geneve;West > Geneve;38851277;46.231308182805314,6.110385216412863
150;66.087;Geneve-Aeroport;Suspendu;Haengend;Einseitig;;ja;ja;Migration ausstehend;100;unbekannt;West > Geneve;West > Geneve;38851282;46.23187778725346,6.111245797249567
150;66.089;Geneve-Aeroport;Suspendu;Haengend;Einseitig;;ja;ja;Migration ausstehend;100;unbekannt;West > Geneve;West > Geneve;38851266;46.23201413147878,6.111090162515405
150;66.167;Geneve-Aeroport;Suspendu;Haengend;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;West > Geneve;West > Geneve;38851291;46.232383547893264,6.111987371233455
151;69.378;Satigny;Lateralement;Seitlich;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;West > Geneve;West > Geneve;38851313;46.21410755323495,6.037595431580581
151;72.788;Russin;Lateral;Seitlich;Beidseitig;Ausruestungsstaender Mat basculant;ja;ja;SBB Konzern;100;SBB;West > Geneve;West > Geneve;280783379;46.18812893654129,6.017763989664978
152;64.049;Lancy-Pont-Rouge;Lateral;Seitlich;Beidseitig;Ausruestungsstaender Mat combine;ja;ja;SBB Infrastruktur;100;SBB;West > Geneve;West > Geneve;224400213;46.18747768524609,6.125253321540372
152;64.098;Lancy-Pont-Rouge;Lateral;Seitlich;Beidseitig;Dach_BE automatisiert;ja;ja;SBB Infrastruktur;100;SBB;West > Geneve;West > Geneve;224400181;46.18703957689233,6.1252141423883355
152;65.128;Geneve-La-Praille;Lateralement;Seitlich;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;West > Geneve;West > Geneve;38855952;46.17793113338703,6.126086482478181
152;65.298;Geneve-La-Praille;Lateralement;Seitlich;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;West > Geneve;West > Geneve;38855949;46.17658104829073,6.126315320959478
152;69.024;Geneve-Champel;Lateral;Seitlich;Beidseitig;Gebaeude;ja;ja;SBB Konzern;100;SBB;West > Geneve;West > Geneve;265201586;46.19253409072544,6.153629149237343
152;70.311;Geneve-Eaux-Vives;Lateral;Seitlich;Beidseitig;Gebaeude;ja;ja;SBB Konzern;100;SBB;West > Geneve;West > Geneve;265203099;46.20069196123147,6.16513494812459
152;70.354;Geneve-Eaux-Vives;Lateral;Seitlich;Beidseitig;Gebaeude;ja;ja;SBB Konzern;100;SBB;West > Geneve;West > Geneve;265203074;46.20092133493677,6.165579801880733
152;70.392;Geneve-Eaux-Vives;Lateral;Seitlich;Beidseitig;Gebaeude;ja;ja;SBB Konzern;100;SBB;West > Geneve;West > Geneve;265203067;46.20113253716458,6.165971559614303
152;70.495;Geneve-Eaux-Vives;Lateral;Seitlich;Beidseitig;Gebaeude;ja;ja;SBB Konzern;100;SBB;West > Geneve;West > Geneve;265203063;46.20171211842364,6.1670103029369905
152;70.495;Geneve-Eaux-Vives;Lateral;Seitlich;Beidseitig;Gebaeude;ja;ja;SBB Konzern;100;SBB;West > Geneve;West > Geneve;265203059;46.20172583336127,6.1669946800551925
158;60.073;Geneve;Suspendu;Haengend;Beidseitig;Dach_BE Quai 4;ja;ja;Migration ausstehend;100;unbekannt;West > Geneve;West > Geneve;38860895;46.21168897072883,6.143140769885127
158;60.236;Geneve;Suspendu;Haengend;Einseitig;Dach_BE Quai 4;ja;ja;SBB Infrastruktur;100;SBB;West > Geneve;West > Geneve;208632303;46.210242682285816,6.141510105220051
160;9.255;Lausanne-Triage;Stehend;Stehend;Beidseitig;;ja;nein;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38855572;46.525747298980704,6.530263313605017
200;14.49;Cossonay-Penthalaz;Suspendu;Haengend;Beidseitig;Dach_BE Marquise quai 1 (BV);ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38850846;46.60605032043391,6.523672939846914
200;22.742;La Sarraz;Lateralement;Seitlich;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38850821;46.65887859119141,6.517562789189484
200;27.581;Arnex;Sur pied;Stehend;Beidseitig;Ausruestungsstaender Candelabre <6m;ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38850817;46.69827425920322,6.518924545221634
201;3.15;Le Day;Fixe contre le mur;ANDERE;Einseitig;;ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38850807;46.71723109463644,6.400585715692041
203;461.604;Vallorbe;Suspendu;Haengend;Beidseitig;Dach_BE Marquise quai  3;ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38850766;46.71257818950686,6.369972982354457
203;461.604;Vallorbe;Suspendu;Haengend;Beidseitig;Aufgang;ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38850778;46.71244971516656,6.370106453528214
210;39.227;Yverdon-les-Bains;Lateralement;Seitlich;Beidseitig;Mast 76;ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38850902;46.78171474819241,6.639742634136462
210;39.291;Yverdon-les-Bains;Lateralement;Seitlich;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38850897;46.78207054018528,6.6390351521027595
210;42.673;Grandson;Sur pied;Stehend;Beidseitig;Ausruestungsstaender Candelabre <6m;ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38852825;46.80603207930869,6.641583768886605
210;62.283;Bevaix;Lateralement;Seitlich;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38849617;46.92978060783296,6.8115219811641925
210;66.264;Boudry;Suspendu;Haengend;Beidseitig;Dach_BE Quai 1;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38851688;46.959466270160966,6.835202437347478
210;67.669;Colombier NE;Sur pied;Stehend;Beidseitig;Stuetzbauwerk;ja;ja;SBB Infrastruktur;100;SBB;West > Biel;West > Biel;147847805;46.967724375295724,6.8487398449655155
210;70.342;Auvernier;Lateralement;Seitlich;Beidseitig;Mast 36A;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38849599;46.97967045066832,6.877678025442234
210;75.256;Neuchatel;Suspendu;Haengend;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38858483;46.99694845634397,6.934966237479699
210;75.327;Neuchatel;Suspendu;Haengend;Beidseitig;Dach_BE Marquise quai 2;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38861233;46.996986080717114,6.935977751604519
210;75.367;Neuchatel;Suspendu;Haengend;Beidseitig;Dach_BE Marquise quai 3;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38858629;46.99728541479492,6.936345890639385
210;79.348;St-Blaise CFF;Lateralement;Seitlich;Beidseitig;Dach_BE MQ RV 05 quai 2;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38858269;47.01465567076083,6.9818083096016315
210;83.338;Cornaux NE;Sur pied;Stehend;Beidseitig;;ja;nein;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38849565;47.03655674416258,7.021534454149082
210;83.647;Cornaux NE;Lateralement;Seitlich;Beidseitig;Mast 48;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38849573;47.038892558493195,7.023820328814973
210;85.531;Cressier NE;Lateralement;Seitlich;Beidseitig;Mast 36;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38849560;47.05170623619148,7.039541283149272
210;93.992;Ligerz;Stehend;Stehend;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38861301;47.083664351020765,7.135100249139035
215;75.316;Neuchatel;Suspendu;Haengend;Beidseitig;Dach_BE Marquise de BV;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38849494;46.996833189268976,6.935935076840944
219;18.085;Noiraigue;Lateralement;Seitlich;Beidseitig;Mast 258;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38854179;46.95479369190301,6.722090406496417
220;4.187;Bern Bumpliz Nord;Haengend;Haengend;Beidseitig;Gebaeude;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Bern;Mitte > Bern;38860347;46.94602230808175,7.389687378013309
220;5.31;Bern Brunnen Westside;Haengend;Haengend;Beidseitig;Dach_BE automatisiert;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Bern;Mitte > Bern;38861424;46.94407317492763,7.375224566806213
220;11.445;Rosshausern;Haengend;Haengend;Beidseitig;Dach_BE automatisiert;;ja;BLS Netz AG;100;BLS;Mitte > Bern;Mitte > Bern;130337707;46.93438548528747,7.2968423145840875
220;11.446;Rosshausern;Haengend;Haengend;Beidseitig;Dach_BE automatisiert;;ja;BLS Netz AG;100;BLS;Mitte > Bern;Mitte > Bern;130337710;46.93446992444499,7.29677108500551
220;22.188;Kerzers BLS;Seitlich;Seitlich;Beidseitig;Mast 30;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Bern;Mitte > Bern;38860121;46.97565995413159,7.1919979235710265
220;36.733;Marin-Epagnier;Haengend;Haengend;Beidseitig;Dach_BE Perrondach 2;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38860186;47.009260039170094,7.0105318235290754
220;36.738;Marin-Epagnier;Haengend;Haengend;Beidseitig;Gebaeude;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38860112;47.009101422093245,7.0104393029697
224;21.006;Les Hauts-Geneveys;Suspendu;Haengend;Beidseitig;Dach_BE Marquise 2 Quai 2;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38857007;47.04736706442087,6.874643932437066
224;29.448;La Chaux-de-Fonds;Suspendu;Haengend;Beidseitig;Dach_BE Marquise 3 Quai 2;nein;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38854144;47.09856791864964,6.825907042355994
224;37.087;Le Locle;Suspendu;Haengend;Beidseitig;Dach_BE Marquise 3 Quai 2;nein;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38861011;47.05790551348554,6.745800424127524
225;56.492;Courtelary;Suspendu;Haengend;Beidseitig;Dach_BE Marquise quai 1;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38856118;47.175599553354445,7.0685147577706875
226;67.041;Court;Suspendu;Haengend;Beidseitig;Dach_BE Marquise BV Quai 1;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38852702;47.2406065779355,7.342051688981948
226;73.485;Moutier;Lateralement;Seitlich;Beidseitig;Mast 65;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38854840;47.28116627856791,7.381915507456199
226;84.602;Delemont;Suspendu;Haengend;Beidseitig;Dach_BE Quai 2;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38852084;47.361866263379,7.3501902648343655
230;100.604;Laufen;Haengend;Haengend;Beidseitig;Dach_BE Perrondach 1;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Basel;Mitte > Olten & Basel;38854528;47.41931298028393,7.502669220504631
230;103.455;Zwingen;Haengend;Haengend;Beidseitig;Mast 50;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Basel;Mitte > Olten & Basel;38854209;47.43400030594135,7.530518185858551
230;108.882;Grellingen;Seitlich;Seitlich;Beidseitig;Dach_BE Perrondach 3;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Basel;Mitte > Olten & Basel;38850744;47.441045190774375,7.591251191950179
230;113.007;Aesch BL;Seitlich;Seitlich;Beidseitig;Ausruestungsstaender Kombistander;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Basel;Mitte > Olten & Basel;38854083;47.46779619256971,7.603161069490115
230;115.451;Dornach-Arlesheim;an Wand;ANDERE;Einseitig;Gebaeude;ja;nein;Migration ausstehend;100;unbekannt;Mitte > Basel;Mitte > Olten & Basel;38855068;47.48860774774803,7.610979671082581
230;115.569;Dornach-Arlesheim;Seitlich;Seitlich;Beidseitig;Dach_BE Perrondach 2;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Basel;Mitte > Olten & Basel;38858872;47.4896837813804,7.61121802111088
230;121.127;Basel Dreispitz;Haengend;Haengend;Beidseitig;Dach_BE BSDH;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Basel;Mitte > Olten & Basel;38854231;47.53753202112477,7.609477506393813
232;10.666;Grenchen Nord;Haengend;Haengend;Beidseitig;Dach_BE automatisiert;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38859913;47.191848612500536,7.389510136069542
240;84.608;Delemont;Lateralement;Seitlich;Einseitig;;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38851926;47.362145912522294,7.349991034638769
240;96.384;Glovelier;Suspendu;Haengend;Beidseitig;Dach_BE Marquise BV Quai 1;ja;nein;SBB Konzern;100;SBB;West > Biel;West > Biel;278369351;47.33521713911086,7.209376296238647
240;96.495;Glovelier;Suspendu;Haengend;Beidseitig;Dach_BE Marquise quai CJ;ja;nein;SBB Konzern;100;SBB;West > Biel;West > Biel;278369353;47.33558380444949,7.208122311489503
240;101.684;St-Ursanne;Suspendu;Haengend;Beidseitig;Dach_BE Marquise quai 1;ja;nein;SBB Konzern;100;SBB;West > Biel;West > Biel;278371426;47.36778132874587,7.165662931090408
240;107.816;Courgenay;Suspendu;Haengend;Beidseitig;Dach_BE Marquise BV Quai 1;ja;nein;SBB Konzern;100;SBB;West > Biel;West > Biel;278369354;47.40519434001719,7.124183160848371
240;117.998;Courtemaiche;Lateralement;Seitlich;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38855293;47.455904400190796,7.0553652672838725
240;123.362;Boncourt;Suspendu;Haengend;Beidseitig;Dach_BE Marquise BV Quai 1;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38855300;47.49271427672126,7.016479317669122
241;0.0;Courtemaiche;Lateralement;Seitlich;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;West > Biel;West > Biel;38855289;47.455826942293236,7.055278569880472
250;3.994;La Conversion;Lateral;Seitlich;Beidseitig;;ja;ja;SBB Infrastruktur;100;SBB;West > Lausanne;West > Lausanne;239903307;46.513134812453465,6.678224326780849
250;5.791;Bossiere;Lateralement;Seitlich;Beidseitig;Mast 61;ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38858026;46.50964387930613,6.69945937847379
250;35.706;Siviriez;Lateralement;Seitlich;Beidseitig;Ausruestungsstaender Mat combine;ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38858207;46.6590830333647,6.885364724060588
250;45.084;Villaz-St-Pierre;Lateralement;Seitlich;Beidseitig;Dach_BE RV 05;ja;ja;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38859144;46.72092721869357,6.960873271004192
250;57.527;Rose;Sur pied;Stehend;Beidseitig;Ausruestungsstaender Mat basculant;ja;ja;SBB Infrastruktur;100;SBB;West > Lausanne;West > Lausanne;251152249;46.782423046259964,7.061960959162681
250;60.375;Matran;Lateralement;Seitlich;Einseitig;Dach_BE automatisiert;nein;nein;Migration ausstehend;100;unbekannt;West > Lausanne;West > Lausanne;38852435;46.788924427085064,7.096305279077264
